Scenario,Strategy,ReserveSize,Iteration,AvDensity,LogRatCorals,WVTraitSp1,WVTraitSp2,Ext1,Ext2,ExtBoth,V,D
2,2,0.2,5,0.138755543,-0.577651199,0.732040295,0.393732907,NA,NA,NA,0.1,0
2,2,0.3,5,0.210814272,-0.577651199,0.807934168,0.382319661,NA,NA,NA,0.1,0
2,2,0.5,5,0.349480962,-0.577651199,0.752260513,0.353048793,NA,NA,NA,0.1,0
2,3,0,5,0.002359365,0.810081628,1.271230104,0.381712717,NA,NA,NA,0.1,0
2,3,0.1,5,0.074926334,0.810081628,0.955699057,0.422986898,NA,NA,NA,0.1,0
2,3,0.2,5,0.14940899,0.810081628,0.966639975,0.405858187,NA,NA,NA,0.1,0
2,3,0.3,5,0.22687112,0.810081628,1.028102947,0.397710863,NA,NA,NA,0.1,0
2,3,0.5,5,0.380016672,0.810081628,1.113940377,0.387622733,NA,NA,NA,0.1,0
2,4,0,5,0.002359365,-0.619231063,1.271230104,0.381712717,NA,NA,NA,0.1,0
2,4,0.1,5,0.074481282,-0.619231063,1.118276326,0.356565384,NA,NA,NA,0.1,0
2,4,0.2,5,0.137857088,-0.619231063,0.765461736,0.351453141,NA,NA,NA,0.1,0
2,4,0.3,5,0.20201274,-0.619231063,0.62650359,0.339614221,NA,NA,NA,0.1,0
2,4,0.5,5,0.345852802,-0.619231063,0.728652641,0.342913627,NA,NA,NA,0.1,0
2,5,0,5,0.002359365,2.109612348,1.271230104,0.381712717,NA,NA,NA,0.1,0
2,5,0.1,5,0.083612821,2.109612348,1.452267226,0.381600154,NA,NA,NA,0.1,0
2,5,0.2,5,0.165968299,2.109612348,1.441336089,0.381468364,NA,NA,NA,0.1,0
2,5,0.3,5,0.246187339,2.109612348,1.444779567,0.381162767,NA,NA,NA,0.1,0
2,5,0.5,5,0.397194509,2.109612348,1.328012497,0.35905612,NA,NA,NA,0.1,0
2,6,0,5,0.002359365,0.764911961,1.271230104,0.381712717,NA,NA,NA,0.1,0
2,6,0.1,5,0.077193164,0.764911961,1.137147061,0.366037818,NA,NA,NA,0.1,0
2,6,0.2,5,0.14856857,0.764911961,1.016518131,0.359288909,NA,NA,NA,0.1,0
2,6,0.3,5,0.22598409,0.764911961,1.087311517,0.351046788,NA,NA,NA,0.1,0
2,6,0.5,5,0.376639528,0.764911961,1.09436307,0.352452732,NA,NA,NA,0.1,0
2,7,0,5,0.002359365,0.144854119,1.271230104,0.381712717,NA,NA,NA,0.1,0
2,7,0.1,5,0.085696592,0.144854119,1.429124737,0.381601994,NA,NA,NA,0.1,0
2,7,0.2,5,0.164041287,0.144854119,1.360228195,0.359811233,NA,NA,NA,0.1,0
2,7,0.3,5,0.233332405,0.144854119,1.243561741,0.330079032,NA,NA,NA,0.1,0
2,7,0.5,5,0.364397155,0.144854119,0.937972744,0.350778694,NA,NA,NA,0.1,0
2,8,0,5,0.002359365,1.386238533,1.271230104,0.381712717,NA,NA,NA,0.1,0
2,8,0.1,5,0.085345274,1.386238533,1.428948143,0.381590691,NA,NA,NA,0.1,0
2,8,0.2,5,0.165968299,1.386238533,1.441336089,0.381468364,NA,NA,NA,0.1,0
2,8,0.3,5,0.247290425,1.386238533,1.441705331,0.37764414,NA,NA,NA,0.1,0
2,8,0.5,5,0.388266092,1.386238533,1.232077078,0.372835569,NA,NA,NA,0.1,0
2,9,0,5,0.002359365,0.76666052,1.271230104,0.381712717,NA,NA,NA,0.1,0
2,9,0.1,5,0.079781524,0.76666052,1.291905039,0.392629013,NA,NA,NA,0.1,0
2,9,0.2,5,0.149835194,0.76666052,1.051347223,0.335301462,NA,NA,NA,0.1,0
2,9,0.3,5,0.228114057,0.76666052,1.137803859,0.35674747,NA,NA,NA,0.1,0
2,9,0.5,5,0.375268924,0.76666052,1.100602429,0.336605047,NA,NA,NA,0.1,0
3,1,0,5,0.149273108,-0.633955201,1.285646031,1.285588812,1,NA,NA,0.4,0
3,1,0.1,5,0.215109772,-0.633955201,1.326571732,1.273391004,1,NA,NA,0.4,0
3,1,0.2,5,0.286115067,-0.633955201,1.400219645,1.271775035,1,NA,NA,0.4,0
3,1,0.3,5,0.344159299,-0.633955201,1.413732135,1.270889692,1,NA,NA,0.4,0
3,1,0.5,5,0.465938742,-0.633955201,1.428063612,1.270965284,1,NA,NA,0.4,0
3,2,0,5,0.149273108,-1.549115356,1.285646031,1.285588812,1,NA,NA,0.4,0
3,2,0.1,5,0.199460521,-1.549115356,1.30470679,1.304666855,1,NA,NA,0.4,0
3,2,0.2,5,0.262514544,-1.549115356,1.357367447,1.30623516,1,NA,NA,0.4,0
3,2,0.3,5,0.326982294,-1.549115356,1.391958925,1.310916121,1,NA,NA,0.4,0
3,2,0.5,5,0.438199927,-1.549115356,1.361026254,1.298054741,1,NA,NA,0.4,0
3,3,0,5,0.149273108,-0.727430796,1.285646031,1.285588812,1,NA,NA,0.4,0
3,3,0.1,5,0.206231106,-0.727430796,1.320300432,1.291864041,1,NA,NA,0.4,0
3,3,0.2,5,0.265296758,-0.727430796,1.333159608,1.292408191,1,NA,NA,0.4,0
3,3,0.3,5,0.324676664,-0.727430796,1.357018564,1.291963053,1,NA,NA,0.4,0
3,3,0.5,5,0.456147802,-0.727430796,1.421226186,1.295320441,1,NA,NA,0.4,0
3,4,0,5,0.149273108,-9.663907773,1.285646031,1.285588812,1,NA,NA,0.4,0
3,4,0.1,5,0.196612213,-9.663907773,1.291766512,1.291724095,1,NA,NA,0.4,0
3,4,0.2,5,0.244309148,-9.663907773,1.290757167,1.290723223,1,NA,NA,0.4,0
3,4,0.3,5,0.289327961,-9.663907773,1.286104069,1.28607526,1,NA,NA,0.4,0
3,4,0.5,5,0.389725029,-9.663907773,1.287071612,1.287050683,1,NA,NA,0.4,0
3,5,0,5,0.149273108,-0.147526273,1.285646031,1.285588812,1,NA,NA,0.4,0
3,5,0.1,5,0.228515818,-0.147526273,1.418768061,1.285610414,1,NA,NA,0.4,0
3,5,0.2,5,0.309933591,-0.147526273,1.499360524,1.285344849,1,NA,NA,0.4,0
3,5,0.3,5,0.387641394,-0.147526273,1.535802006,1.285681545,1,NA,NA,0.4,0
3,5,0.5,5,0.514421477,-0.147526273,1.477809739,1.283719074,1,NA,NA,0.4,0
3,6,0,5,0.149273108,-0.903249912,1.285646031,1.285588812,1,NA,NA,0.4,0
3,6,0.1,5,0.214945689,-0.903249912,1.37772861,1.288280347,1,NA,NA,0.4,0
3,6,0.2,5,0.26737325,-0.903249912,1.350331481,1.283849539,1,NA,NA,0.4,0
3,6,0.3,5,0.328913993,-0.903249912,1.368739007,1.286628605,1,NA,NA,0.4,0
3,6,0.5,5,0.454413441,-0.903249912,1.406510365,1.288875051,1,NA,NA,0.4,0
3,7,0,5,0.149273108,-0.580970199,1.285646031,1.285588812,1,NA,NA,0.4,0
3,7,0.1,5,0.230343764,-0.580970199,1.442349646,1.285424435,1,NA,NA,0.4,0
3,7,0.2,5,0.306983256,-0.580970199,1.47355919,1.284582717,1,NA,NA,0.4,0
3,7,0.3,5,0.368657042,-0.580970199,1.458802972,1.277745844,1,NA,NA,0.4,0
3,7,0.5,5,0.48122939,-0.580970199,1.440947981,1.28706227,1,NA,NA,0.4,0
3,8,0,5,0.149273108,-0.128764482,1.285646031,1.285588812,1,NA,NA,0.4,0
3,8,0.1,5,0.230999415,-0.128764482,1.422349562,1.285398565,1,NA,NA,0.4,0
3,8,0.2,5,0.309933591,-0.128764482,1.499360524,1.285344849,1,NA,NA,0.4,0
3,8,0.3,5,0.387641394,-0.128764482,1.535802006,1.285681545,1,NA,NA,0.4,0
3,8,0.5,5,0.509273255,-0.128764482,1.48219043,1.28827754,1,NA,NA,0.4,0
3,9,0,5,0.149273108,-1.381888335,1.285646031,1.285588812,1,NA,NA,0.4,0
3,9,0.1,5,0.209198766,-1.381888335,1.347019633,1.284017406,1,NA,NA,0.4,0
3,9,0.2,5,0.251720387,-1.381888335,1.315632324,1.292501173,1,NA,NA,0.4,0
3,9,0.3,5,0.331087552,-1.381888335,1.394694938,1.292231758,1,NA,NA,0.4,0
3,9,0.5,5,0.440489881,-1.381888335,1.364992571,1.282489147,1,NA,NA,0.4,0
4,1,0,5,2.00E-06,0,-3.400947262,-2.757766517,1,306,306,0,0.001
4,1,0.1,5,2.00E-06,0,-3.400947262,-2.757766517,1,306,306,0,0.001
4,1,0.2,5,2.00E-06,0,-3.400947262,-2.757766517,1,306,306,0,0.001
4,1,0.3,5,2.00E-06,0,-3.400947262,-2.757766517,1,306,306,0,0.001
4,1,0.5,5,2.00E-06,0,-3.400949736,-2.757770769,1,306,306,0,0.001
4,2,0,5,2.00E-06,-2.743393591,-3.400947262,-2.757766517,1,306,306,0,0.001
4,2,0.1,5,1.65E-05,-2.743393591,-1.172192913,-0.987369818,1,486,486,0,0.001
4,2,0.2,5,1.65E-05,-2.743393591,-1.172196547,-0.987369847,1,486,486,0,0.001
4,2,0.3,5,1.65E-05,-2.743393591,-1.172196805,-0.987369929,1,486,486,0,0.001
4,2,0.5,5,1.65E-05,-2.743393591,-1.172196876,-0.987369929,1,486,486,0,0.001
4,3,0,5,2.00E-06,-2.743393591,-3.400947262,-2.757766517,1,306,306,0,0.001
4,3,0.1,5,1.65E-05,-2.743393591,-1.172890876,-0.987253452,1,486,486,0,0.001
4,3,0.2,5,1.65E-05,-2.743393591,-1.172192913,-0.987369818,1,486,486,0,0.001
4,3,0.3,5,1.65E-05,-2.743393591,-1.172195305,-0.987369847,1,486,486,0,0.001
4,3,0.5,5,1.65E-05,-2.743393591,-1.172196765,-0.987369928,1,486,486,0,0.001
4,4,0,5,2.00E-06,-2.743393591,-3.400947262,-2.757766517,1,306,306,0,0.001
4,4,0.1,5,2.23E-06,-2.743393591,-3.175835111,-2.472680575,1,387,387,0,0.001
4,4,0.2,5,1.30E-05,-2.743393591,-1.248573777,-1.014884556,1,486,486,0,0.001
4,4,0.3,5,1.30E-05,-2.743393591,-1.248575704,-1.014887589,1,486,486,0,0.001
4,4,0.5,5,1.65E-05,-2.743393591,-1.172196876,-0.987369928,1,486,486,0,0.001
4,5,0,5,2.00E-06,0,-3.400947262,-2.757766517,1,306,306,0,0.001
4,5,0.1,5,2.00E-06,0,-3.400947262,-2.757766517,1,306,306,0,0.001
4,5,0.2,5,2.00E-06,0,-3.400947262,-2.757766517,1,306,306,0,0.001
4,5,0.3,5,2.00E-06,0,-3.400947758,-2.757767509,1,306,306,0,0.001
4,5,0.5,5,2.00E-06,0,-3.400966102,-2.757790796,1,306,306,0,0.001
4,6,0,5,2.00E-06,-2.477521257,-3.400947262,-2.757766517,1,306,306,0,0.001
4,6,0.1,5,1.27E-05,-2.477521257,-1.253048536,-1.015472259,1,486,486,0,0.001
4,6,0.2,5,1.27E-05,-2.477521257,-1.253054407,-1.015474736,1,486,486,0,0.001
4,6,0.3,5,1.28E-05,-2.477521257,-1.252983473,-1.015483148,1,486,486,0,0.001
4,6,0.5,5,1.29E-05,-2.477521257,-1.249478242,-1.014849903,1,486,486,0,0.001
4,7,0,5,2.00E-06,-2.743083602,-3.400947262,-2.757766517,1,306,306,0,0.001
4,7,0.1,5,2.00E-06,-2.743083602,-3.400947262,-2.757766517,1,306,306,0,0.001
4,7,0.2,5,2.00E-06,-2.743083602,-3.400947758,-2.757767509,1,306,306,0,0.001
4,7,0.3,5,1.27E-05,-2.743083602,-1.25305771,-1.015474736,1,486,486,0,0.001
4,7,0.5,5,1.65E-05,-2.743083602,-1.172238067,-0.987357469,1,486,486,0,0.001
4,8,0,5,2.00E-06,-2.463740475,-3.400947262,-2.757766517,1,306,306,0,0.001
4,8,0.1,5,2.00E-06,-2.463740475,-3.400947758,-2.757767509,1,306,306,0,0.001
4,8,0.2,5,2.00E-06,-2.463740475,-3.400947758,-2.757767509,1,306,306,0,0.001
4,8,0.3,5,2.00E-06,-2.463740475,-3.400947758,-2.757767509,1,306,306,0,0.001
4,8,0.5,5,1.27E-05,-2.463740475,-1.253053026,-1.015472161,1,486,486,0,0.001
4,9,0,5,2.00E-06,-0.831984463,-3.400947262,-2.757766517,1,306,306,0,0.001
4,9,0.1,5,2.16E-06,-0.831984463,-3.246512772,-2.561270592,1,387,387,0,0.001
4,9,0.2,5,2.00E-06,-0.831984463,-3.401063936,-2.757968156,1,306,306,0,0.001
4,9,0.3,5,2.02E-06,-0.831984463,-3.407572069,-2.781257851,1,375,375,0,0.001
4,9,0.5,5,3.30E-06,-0.831984463,-2.446027864,-1.750496863,1,395,395,0,0.001
5,1,0,5,0.009583332,2.85668739,1.414473813,0.553611808,NA,NA,NA,0.1,0.001
5,1,0.1,5,0.097342301,2.85668739,1.39684557,0.553614911,NA,NA,NA,0.1,0.001
5,1,0.2,5,0.179774287,2.85668739,1.422807171,0.553618548,NA,NA,NA,0.1,0.001
5,1,0.3,5,0.256341216,2.85668739,1.44655819,0.553548665,NA,NA,NA,0.1,0.001
5,1,0.5,5,0.402913776,2.85668739,1.392164498,0.358197721,NA,NA,NA,0.1,0.001
5,2,0,5,0.009583332,-3.529790102,1.414473813,0.553611808,NA,NA,NA,0.1,0.001
5,2,0.1,5,0.07448307,-3.529790102,0.564749234,0.439687923,NA,NA,NA,0.1,0.001
5,2,0.2,5,0.13885887,-3.529790102,0.492538263,0.424039398,NA,NA,NA,0.1,0.001
5,2,0.3,5,0.202849281,-3.529790102,0.459389008,0.411464454,NA,NA,NA,0.1,0.001
5,2,0.5,5,0.332638217,-3.529790102,0.419105798,0.387293698,NA,NA,NA,0.1,0.001
5,3,0,5,0.009583332,0.287162131,1.414473813,0.553611808,NA,NA,NA,0.1,0.001
5,3,0.1,5,0.086519433,0.287162131,1.025363309,0.457467614,NA,NA,NA,0.1,0.001
5,3,0.2,5,0.162233675,0.287162131,1.013548759,0.439678868,NA,NA,NA,0.1,0.001
5,3,0.3,5,0.23184768,0.287162131,0.999296673,0.430489281,NA,NA,NA,0.1,0.001
5,3,0.5,5,0.377723949,0.287162131,1.003714974,0.41859897,NA,NA,NA,0.1,0.001
5,4,0,5,0.009583332,-0.076879881,1.414473813,0.553611808,NA,NA,NA,0.1,0.001
5,4,0.1,5,0.101124635,-0.076879881,1.238854654,0.401476085,NA,NA,NA,0.1,0.001
5,4,0.2,5,0.172756067,-0.076879881,0.893125784,0.381366888,NA,NA,NA,0.1,0.001
5,4,0.3,5,0.243280011,-0.076879881,0.746451933,0.384726251,NA,NA,NA,0.1,0.001
5,4,0.5,5,0.431940542,-0.076879881,0.900251302,0.385273125,NA,NA,NA,0.1,0.001
5,5,0,5,0.009583332,0.631121859,1.414473813,0.553611808,NA,NA,NA,0.1,0.001
5,5,0.1,5,0.121261605,0.631121859,1.44159963,0.547814782,NA,NA,NA,0.1,0.001
5,5,0.2,5,0.20854028,0.631121859,1.269771232,0.397919397,NA,NA,NA,0.1,0.001
5,5,0.3,5,0.304884684,0.631121859,1.213317037,0.402199025,NA,NA,NA,0.1,0.001
5,5,0.5,5,0.452806628,0.631121859,1.083676214,0.387337901,NA,NA,NA,0.1,0.001
5,6,0,5,0.009583332,0.38537312,1.414473813,0.553611808,NA,NA,NA,0.1,0.001
5,6,0.1,5,0.10965787,0.38537312,1.09333171,0.406613831,NA,NA,NA,0.1,0.001
5,6,0.2,5,0.224443799,0.38537312,1.077812152,0.395677048,NA,NA,NA,0.1,0.001
5,6,0.3,5,0.321959905,0.38537312,1.048156495,0.388787641,NA,NA,NA,0.1,0.001
5,6,0.5,5,0.476012216,0.38537312,1.026462361,0.388387236,NA,NA,NA,0.1,0.001
5,7,0,5,0.009583332,-1.102992082,1.414473813,0.553611808,NA,NA,NA,0.1,0.001
5,7,0.1,5,0.114805179,-1.102992082,1.144275249,0.412642057,NA,NA,NA,0.1,0.001
5,7,0.2,5,0.169594003,-1.102992082,0.785840838,0.401488071,NA,NA,NA,0.1,0.001
5,7,0.3,5,0.265187743,-1.102992082,0.831504611,0.387195449,NA,NA,NA,0.1,0.001
5,7,0.5,5,0.373615984,-1.102992082,0.6565015,0.388215126,NA,NA,NA,0.1,0.001
5,8,0,5,0.009583332,-0.219179625,1.414473813,0.553611808,NA,NA,NA,0.1,0.001
5,8,0.1,5,0.096384754,-0.219179625,1.071595351,0.412725792,NA,NA,NA,0.1,0.001
5,8,0.2,5,0.172559376,-0.219179625,0.980750562,0.400960179,NA,NA,NA,0.1,0.001
5,8,0.3,5,0.257325603,-0.219179625,0.958298343,0.405885306,NA,NA,NA,0.1,0.001
5,8,0.5,5,0.404645155,-0.219179625,0.87126961,0.395753946,NA,NA,NA,0.1,0.001
5,9,0,5,0.009583332,0.391997845,1.414473813,0.553611808,NA,NA,NA,0.1,0.001
5,9,0.1,5,0.101689516,0.391997845,0.947423519,0.410726986,NA,NA,NA,0.1,0.001
5,9,0.2,5,0.202238498,0.391997845,1.00571734,0.379759439,NA,NA,NA,0.1,0.001
5,9,0.3,5,0.285200893,0.391997845,0.892890849,0.388221046,NA,NA,NA,0.1,0.001
5,9,0.5,5,0.44808919,0.391997845,1.027035188,0.388656995,NA,NA,NA,0.1,0.001
6,1,0,5,0.226208563,-10.61659908,1.312990709,1.312966917,1,NA,NA,0.4,0.001
6,1,0.1,5,0.27961492,-10.61659908,1.280279412,1.280260819,1,NA,NA,0.4,0.001
6,1,0.2,5,0.340749236,-10.61659908,1.28062431,1.280580903,1,NA,NA,0.4,0.001
6,1,0.3,5,0.388349343,-10.61659908,1.2808956,1.280873336,1,NA,NA,0.4,0.001
6,1,0.5,5,0.491530026,-10.61659908,1.28098242,1.280965764,1,NA,NA,0.4,0.001
6,2,0,5,0.226208563,-11.05199756,1.312990709,1.312966917,1,NA,NA,0.4,0.001
6,2,0.1,5,0.272660191,-11.05199756,1.310363677,1.310344095,1,NA,NA,0.4,0.001
6,2,0.2,5,0.322595502,-11.05199756,1.312428756,1.312413327,1,NA,NA,0.4,0.001
6,2,0.3,5,0.374849279,-11.05199756,1.316385271,1.316372727,1,NA,NA,0.4,0.001
6,2,0.5,5,0.469941178,-11.05199756,1.309673183,1.309664956,1,NA,NA,0.4,0.001
6,3,0,5,0.226208563,-10.56076744,1.312990709,1.312966917,1,NA,NA,0.4,0.001
6,3,0.1,5,0.275075564,-10.56076744,1.294637445,1.294618819,1,NA,NA,0.4,0.001
6,3,0.2,5,0.329822128,-10.56076744,1.294557439,1.294542547,1,NA,NA,0.4,0.001
6,3,0.3,5,0.383407983,-10.56076744,1.29450857,1.294496068,1,NA,NA,0.4,0.001
6,3,0.5,5,0.489119592,-10.56076744,1.297841677,1.297824989,1,NA,NA,0.4,0.001
6,4,0,5,0.226208563,-11.340024,1.312990709,1.312966917,1,NA,NA,0.4,0.001
6,4,0.1,5,0.281959695,-11.340024,1.292758885,1.292740625,1,NA,NA,0.4,0.001
6,4,0.2,5,0.336849564,-11.340024,1.294364288,1.294350409,1,NA,NA,0.4,0.001
6,4,0.3,5,0.396240402,-11.340024,1.294894043,1.294883582,1,NA,NA,0.4,0.001
6,4,0.5,5,0.508484401,-11.340024,1.295462732,1.295455931,1,NA,NA,0.4,0.001
6,5,0,5,0.226208563,-10.77719064,1.312990709,1.312966917,1,NA,NA,0.4,0.001
6,5,0.1,5,0.298450354,-10.77719064,1.291431229,1.291374747,1,NA,NA,0.4,0.001
6,5,0.2,5,0.359269239,-10.77719064,1.294544858,1.294504245,1,NA,NA,0.4,0.001
6,5,0.3,5,0.418020024,-10.77719064,1.294973375,1.294952951,1,NA,NA,0.4,0.001
6,5,0.5,5,0.528565822,-10.77719064,1.294535033,1.294520948,1,NA,NA,0.4,0.001
6,6,0,5,0.226208563,-8.916822695,1.312990709,1.312966917,1,NA,NA,0.4,0.001
6,6,0.1,5,0.289763021,-8.916822695,1.293894906,1.293880318,1,NA,NA,0.4,0.001
6,6,0.2,5,0.362983655,-8.916822695,1.29308688,1.293056899,1,NA,NA,0.4,0.001
6,6,0.3,5,0.424780397,-8.916822695,1.295031625,1.294682547,1,NA,NA,0.4,0.001
6,6,0.5,5,0.541417287,-8.916822695,1.294335739,1.294244277,1,NA,NA,0.4,0.001
6,7,0,5,0.226208563,-10.14499686,1.312990709,1.312966917,1,NA,NA,0.4,0.001
6,7,0.1,5,0.301813725,-10.14499686,1.292602627,1.292518116,1,NA,NA,0.4,0.001
6,7,0.2,5,0.365362877,-10.14499686,1.294140515,1.294094094,1,NA,NA,0.4,0.001
6,7,0.3,5,0.415682212,-10.14499686,1.294481581,1.294469496,1,NA,NA,0.4,0.001
6,7,0.5,5,0.529730241,-10.14499686,1.29352187,1.293495257,1,NA,NA,0.4,0.001
6,8,0,5,0.226208563,-10.78585893,1.312990709,1.312966917,1,NA,NA,0.4,0.001
6,8,0.1,5,0.295534213,-10.78585893,1.292955164,1.292905057,1,NA,NA,0.4,0.001
6,8,0.2,5,0.354625873,-10.78585893,1.295499966,1.295469736,1,NA,NA,0.4,0.001
6,8,0.3,5,0.419543435,-10.78585893,1.295223392,1.295202159,1,NA,NA,0.4,0.001
6,8,0.5,5,0.527397024,-10.78585893,1.295731274,1.295717115,1,NA,NA,0.4,0.001
6,9,0,5,0.226208563,-11.51191073,1.312990709,1.312966917,1,NA,NA,0.4,0.001
6,9,0.1,5,0.290340699,-11.51191073,1.294025839,1.294010486,1,NA,NA,0.4,0.001
6,9,0.2,5,0.344252565,-11.51191073,1.296410265,1.296398722,1,NA,NA,0.4,0.001
6,9,0.3,5,0.401594525,-11.51191073,1.2987664,1.298755399,1,NA,NA,0.4,0.001
6,9,0.5,5,0.513318695,-11.51191073,1.296617716,1.296611718,1,NA,NA,0.4,0.001
7,1,0,5,1.21E-05,-2.40351341,-0.117498739,0.235742413,1,375,375,0,0.01
7,1,0.1,5,1.21E-05,-2.40351341,-0.117498739,0.235742413,1,375,375,0,0.01
7,1,0.2,5,1.21E-05,-2.40351341,-0.117498739,0.235742413,1,375,375,0,0.01
7,1,0.3,5,1.21E-05,-2.40351341,-0.117498739,0.235742413,1,375,375,0,0.01
7,1,0.5,5,1.21E-05,-2.40351341,-0.117498739,0.235742413,1,375,375,0,0.01
7,2,0,5,1.21E-05,-9.255365141,-0.117498739,0.235742413,1,375,375,0,0.01
7,2,0.1,5,0.010289028,-9.255365141,-0.433130055,-0.43278092,1,NA,NA,0,0.01
7,2,0.2,5,0.010461527,-9.255365141,-0.43680111,-0.436458084,1,NA,NA,0,0.01
7,2,0.3,5,0.010461538,-9.255365141,-0.436801405,-0.436458379,1,NA,NA,0,0.01
7,2,0.5,5,0.010461538,-9.255365141,-0.436801405,-0.436458379,1,NA,NA,0,0.01
7,3,0,5,1.21E-05,-9.255365135,-0.117498739,0.235742413,1,375,375,0,0.01
7,3,0.1,5,0.007317816,-9.255365135,-0.389908186,-0.389411367,1,NA,NA,0,0.01
7,3,0.2,5,0.010289028,-9.255365135,-0.433130055,-0.43278092,1,NA,NA,0,0.01
7,3,0.3,5,0.010459493,-9.255365135,-0.436735434,-0.436392335,1,NA,NA,0,0.01
7,3,0.5,5,0.010461538,-9.255365135,-0.436801404,-0.436458377,1,NA,NA,0,0.01
7,4,0,5,1.21E-05,-9.255365135,-0.117498739,0.235742413,1,375,375,0,0.01
7,4,0.1,5,0.002730302,-9.255365135,-0.395446415,-0.394116552,1,NA,NA,0,0.01
7,4,0.2,5,0.002731051,-9.255365135,-0.39550925,-0.394179776,1,NA,NA,0,0.01
7,4,0.3,5,0.004519421,-9.255365135,-0.3872065,-0.386401388,1,NA,NA,0,0.01
7,4,0.5,5,0.010461538,-9.255365135,-0.436801404,-0.436458377,1,NA,NA,0,0.01
7,5,0,5,1.21E-05,-2.403862728,-0.117498739,0.235742413,1,375,375,0,0.01
7,5,0.1,5,1.21E-05,-2.403862728,-0.117498739,0.235742413,1,375,375,0,0.01
7,5,0.2,5,1.21E-05,-2.403862728,-0.117498739,0.235742413,1,375,375,0,0.01
7,5,0.3,5,1.21E-05,-2.403862728,-0.117498739,0.235742413,1,375,375,0,0.01
7,5,0.5,5,1.21E-05,-2.403862728,-0.117661554,0.235441512,1,375,375,0,0.01
7,6,0,5,1.21E-05,-7.50868298,-0.117498739,0.235742413,1,375,375,0,0.01
7,6,0.1,5,0.001021797,-7.50868298,-0.236083847,-0.232372083,1,NA,NA,0,0.01
7,6,0.2,5,0.001023727,-7.50868298,-0.237075288,-0.233371495,1,NA,NA,0,0.01
7,6,0.3,5,0.001173971,-7.50868298,-0.257505974,-0.254294014,1,NA,NA,0,0.01
7,6,0.5,5,0.00182481,-7.50868298,-0.297265829,-0.295221879,1,NA,NA,0,0.01
7,7,0,5,1.21E-05,-8.898490616,-0.117498739,0.235742413,1,375,375,0,0.01
7,7,0.1,5,1.21E-05,-8.898490616,-0.117498739,0.235742413,1,375,375,0,0.01
7,7,0.2,5,3.96E-05,-8.898490616,-0.199410385,-0.100334239,1,429,429,0,0.01
7,7,0.3,5,0.001701174,-8.898490616,-0.286165963,-0.283966849,1,NA,NA,0,0.01
7,7,0.5,5,0.007321915,-8.898490616,-0.390027984,-0.38953146,1,NA,NA,0,0.01
7,8,0,5,1.21E-05,-6.909738791,-0.117498739,0.235742413,1,375,375,0,0.01
7,8,0.1,5,1.21E-05,-6.909738791,-0.117498739,0.235742413,1,375,375,0,0.01
7,8,0.2,5,1.21E-05,-6.909738791,-0.117498739,0.235742413,1,375,375,0,0.01
7,8,0.3,5,1.21E-05,-6.909738791,-0.117498739,0.235742413,1,375,375,0,0.01
7,8,0.5,5,0.001002985,-6.909738791,-0.265204035,-0.261451647,1,NA,NA,0,0.01
7,9,0,5,1.21E-05,-8.640426916,-0.117498739,0.235742413,1,375,375,0,0.01
7,9,0.1,5,2.25E-05,-8.640426916,-0.184720079,-0.005697273,1,387,387,0,0.01
7,9,0.2,5,0.001671261,-8.640426916,-0.316275437,-0.314054965,1,NA,NA,0,0.01
7,9,0.3,5,0.007318433,-8.640426916,-0.389925118,-0.389428343,1,NA,NA,0,0.01
7,9,0.5,5,0.005656744,-8.640426916,-0.38317752,-0.382533596,1,NA,NA,0,0.01
8,1,0,5,0.189814937,0.921858487,1.647088621,1.301985808,NA,NA,NA,0.1,0.01
8,1,0.1,5,0.196455496,0.921858487,1.426200119,1.301197016,NA,NA,NA,0.1,0.01
8,1,0.2,5,0.260462806,0.921858487,1.455823802,1.301048425,NA,NA,NA,0.1,0.01
8,1,0.3,5,0.335489569,0.921858487,1.480812268,1.29902146,NA,NA,NA,0.1,0.01
8,1,0.5,5,0.421985151,0.921858487,1.285249902,0.685444138,NA,NA,NA,0.1,0.01
8,2,0,5,0.189814937,-0.972728534,1.647088621,1.301985808,NA,NA,NA,0.1,0.01
8,2,0.1,5,0.2230589,-0.972728534,1.375156121,0.731860476,NA,NA,NA,0.1,0.01
8,2,0.2,5,0.288026411,-0.972728534,1.219560044,0.712134211,NA,NA,NA,0.1,0.01
8,2,0.3,5,0.35657272,-0.972728534,1.112554239,0.696997329,NA,NA,NA,0.1,0.01
8,2,0.5,5,0.490736909,-0.972728534,0.984889736,0.678302447,NA,NA,NA,0.1,0.01
8,3,0,5,0.189814937,0.24793514,1.647088621,1.301985808,NA,NA,NA,0.1,0.01
8,3,0.1,5,0.167567908,0.24793514,1.237054353,0.743391538,NA,NA,NA,0.1,0.01
8,3,0.2,5,0.227808408,0.24793514,1.188574752,0.7316179,NA,NA,NA,0.1,0.01
8,3,0.3,5,0.29019058,0.24793514,1.171576365,0.721732321,NA,NA,NA,0.1,0.01
8,3,0.5,5,0.426258223,0.24793514,1.155783072,0.70340087,NA,NA,NA,0.1,0.01
8,4,0,5,0.189814937,-0.092862041,1.647088621,1.301985808,NA,NA,NA,0.1,0.01
8,4,0.1,5,0.235393736,-0.092862041,1.221596944,0.747675851,NA,NA,NA,0.1,0.01
