"Scenario","Strategy","ReserveSize","Iteration","AvDensity","LogRatCorals","WVTraitSp1","WVTraitSp2","Ext1","Ext2","ExtBoth","V","D"
2,1,0.1,1,0.210541361757701,1.39485854213732,1.10463334165217,0.25204966628565,NA,NA,NA,0.1,0
2,1,0.2,1,0.417414365004646,1.39485854213732,1.12615044047992,0.251828886437174,NA,NA,NA,0.1,0
2,1,0.3,1,0.605913258404074,1.39485854213732,1.01427230605238,0.223297056504652,NA,NA,NA,0.1,0
2,1,0.5,1,0.997293619831041,1.39485854213732,0.962558092477764,0.224403385327722,NA,NA,NA,0.1,0
2,2,0,1,0.00293207080430137,-0.841345739009548,0.447998011632226,0.25206540602446,270,NA,NA,0.1,0
2,2,0.1,1,0.181727475689197,-0.841345739009548,0.59428816586383,0.271682076552374,NA,NA,NA,0.1,0
2,2,0.2,1,0.34805109814746,-0.841345739009548,0.431470119096819,0.260966599903661,NA,NA,NA,0.1,0
2,2,0.3,1,0.518654926642031,-0.841345739009548,0.41313531552133,0.253439287853208,NA,NA,NA,0.1,0
2,2,0.5,1,0.880619003560941,-0.841345739009548,0.504751491474014,0.242523574077115,NA,NA,NA,0.1,0
2,3,0,1,0.00293207080430137,0.330694211743065,0.447998011632226,0.25206540602446,270,NA,NA,0.1,0
2,3,0.1,1,0.189670427617674,0.330694211743065,0.742258355607866,0.275840677377825,NA,NA,NA,0.1,0
2,3,0.2,1,0.389336642816781,0.330694211743065,0.87136849881567,0.271681511557357,NA,NA,NA,0.1,0
2,3,0.3,1,0.575574192395183,0.330694211743065,0.831216686767316,0.261089329825303,NA,NA,NA,0.1,0
2,3,0.5,1,0.941942674727112,0.330694211743065,0.765403855026932,0.255385822937193,NA,NA,NA,0.1,0
2,4,0,1,0.00293207080430137,-1.14502577215453,0.447998011632226,0.25206540602446,270,NA,NA,0.1,0
2,4,0.1,1,0.1956152726935,-1.14502577215453,0.88559306885475,0.240125578807678,NA,NA,NA,0.1,0
2,4,0.2,1,0.360395055658922,-1.14502577215453,0.585951263187091,0.232759973431616,NA,NA,NA,0.1,0
2,4,0.3,1,0.528964244189291,-1.14502577215453,0.482611273831729,0.23667090010639,NA,NA,NA,0.1,0
2,4,0.5,1,0.877912860202439,-1.14502577215453,0.461929590714746,0.239182896106893,NA,NA,NA,0.1,0
2,5,0,1,0.00293207080430137,1.75481814928983,0.447998011632226,0.25206540602446,270,NA,NA,0.1,0
2,5,0.1,1,0.20983402798255,1.75481814928983,1.11750184683318,0.252062151495902,NA,NA,NA,0.1,0
2,5,0.2,1,0.415810052715028,1.75481814928983,1.11450114951869,0.252149274154103,NA,NA,NA,0.1,0
2,5,0.3,1,0.623615733084443,1.75481814928983,1.1237016654371,0.25210418518213,NA,NA,NA,0.1,0
2,5,0.5,1,1,1.75481814928983,0.998914307074742,0.233267896819282,NA,NA,NA,0.1,0
2,6,0,1,0.00293207080430137,0.432830637765329,0.447998011632226,0.25206540602446,270,NA,NA,0.1,0
2,6,0.1,1,0.195120308463568,0.432830637765329,0.871050305057786,0.268531509584932,NA,NA,NA,0.1,0
2,6,0.2,1,0.375204411617288,0.432830637765329,0.74835330233234,0.242070706060211,NA,NA,NA,0.1,0
2,6,0.3,1,0.5684007807888,0.432830637765329,0.766386309872338,0.236164568450697,NA,NA,NA,0.1,0
2,6,0.5,1,0.946886309235102,0.432830637765329,0.787322559365759,0.243050294119268,NA,NA,NA,0.1,0
2,7,0,1,0.00293207080430137,0.292044196123079,0.447998011632226,0.25206540602446,270,NA,NA,0.1,0
2,7,0.1,1,0.209260397220484,0.292044196123079,1.10846996554238,0.251852559757989,NA,NA,NA,0.1,0
2,7,0.2,1,0.401448640086298,0.292044196123079,0.983331849831433,0.24479826206387,NA,NA,NA,0.1,0
2,7,0.3,1,0.579313235634069,0.292044196123079,0.851945257298041,0.232749823584186,NA,NA,NA,0.1,0
2,7,0.5,1,0.939494123158238,0.292044196123079,0.744175291237479,0.23821688004373,NA,NA,NA,0.1,0
2,8,0,1,0.00293207080430137,0.997929595408316,0.447998011632226,0.25206540602446,270,NA,NA,0.1,0
2,8,0.1,1,0.209268659870707,0.997929595408316,1.10589306264847,0.251895503301359,NA,NA,NA,0.1,0
2,8,0.2,1,0.415810052715028,0.997929595408316,1.11450114951869,0.252149274154103,NA,NA,NA,0.1,0
2,8,0.3,1,0.622224292598243,0.997929595408316,1.11390542724669,0.238457156670279,NA,NA,NA,0.1,0
2,8,0.5,1,0.972878390317818,0.997929595408316,0.885253022477041,0.231517910689366,NA,NA,NA,0.1,0
2,9,0,1,0.00293207080430137,0.350790132990438,0.447998011632226,0.25206540602446,270,NA,NA,0.1,0
2,9,0.1,1,0.182179743380147,0.350790132990438,0.615200434312758,0.258593186688262,NA,NA,NA,0.1,0
2,9,0.2,1,0.363061858294826,0.350790132990438,0.590743780512661,0.247460799322862,NA,NA,NA,0.1,0
2,9,0.3,1,0.575005279380387,0.350790132990438,0.827283734481217,0.241178730443337,NA,NA,NA,0.1,0
2,9,0.5,1,0.942566137020489,0.350790132990438,0.763901697826824,0.24002164688271,NA,NA,NA,0.1,0
3,1,0,1,0.270452740286998,-0.845266325650053,1.02142044620854,1.0213927449805,1,NA,NA,0.4,0
3,1,0.1,1,0.40494149148067,-0.845266325650053,1.06110645377025,1.02208658315123,1,NA,NA,0.4,0
3,1,0.2,1,0.5363287400084,-0.845266325650053,1.09962434998333,1.02147408097033,1,NA,NA,0.4,0
3,1,0.3,1,0.641153986478001,-0.845266325650053,1.09333015793976,1.01917612852332,1,NA,NA,0.4,0
3,1,0.5,1,0.90737034361981,-0.845266325650053,1.09568834869076,1.02235488564437,1,NA,NA,0.4,0
3,2,0,1,0.270452740286998,-1.69984272974862,1.02142044620854,1.0213927449805,1,NA,NA,0.4,0
3,2,0.1,1,0.389959746606837,-1.69984272974862,1.03812338071648,1.0113659314541,1,NA,NA,0.4,0
3,2,0.2,1,0.502264921072896,-1.69984272974862,1.02500284480323,1.00338127737731,1,NA,NA,0.4,0
3,2,0.3,1,0.600678806081563,-1.69984272974862,1.02321162495525,1.00530124593454,1,NA,NA,0.4,0
3,2,0.5,1,0.852555844489605,-1.69984272974862,1.05549654641702,1.02090114020083,1,NA,NA,0.4,0
3,3,0,1,0.270452740286998,-1.28653784926223,1.02142044620854,1.0213927449805,1,NA,NA,0.4,0
3,3,0.1,1,0.382219358740185,-1.28653784926223,1.01670486798885,1.01595814300799,1,NA,NA,0.4,0
3,3,0.2,1,0.524448947322933,-1.28653784926223,1.06448376351254,1.01388979253901,1,NA,NA,0.4,0
3,3,0.3,1,0.650022176165374,-1.28653784926223,1.07732875210612,1.00835620946072,1,NA,NA,0.4,0
3,3,0.5,1,0.873400090295006,-1.28653784926223,1.06934920555124,1.00687824879184,1,NA,NA,0.4,0
3,4,0,1,0.270452740286998,-9.8620753539694,1.02142044620854,1.0213927449805,1,NA,NA,0.4,0
3,4,0.1,1,0.357282721928385,-9.8620753539694,1.02783520388584,1.02781582557984,1,NA,NA,0.4,0
3,4,0.2,1,0.447526726394425,-9.8620753539694,1.02498417354461,1.02496887119302,1,NA,NA,0.4,0
3,4,0.3,1,0.538041243708821,-9.8620753539694,1.02762467582381,1.02761249316037,1,NA,NA,0.4,0
3,4,0.5,1,0.759926908997675,-9.8620753539694,1.01781930126074,1.01781116997149,1,NA,NA,0.4,0
3,5,0,1,0.270452740286998,-0.387706092091049,1.02142044620854,1.0213927449805,1,NA,NA,0.4,0
3,5,0.1,1,0.435788880433166,-0.387706092091049,1.09462236415445,1.02114017072548,1,NA,NA,0.4,0
3,5,0.2,1,0.598861263752951,-0.387706092091049,1.14821487467651,1.02099359651863,1,NA,NA,0.4,0
3,5,0.3,1,0.752216563502885,-0.387706092091049,1.14804370621536,1.01861948713487,1,NA,NA,0.4,0
3,5,0.5,1,1,-0.387706092091049,1.12059861678746,1.0263917816588,1,NA,NA,0.4,0
3,6,0,1,0.270452740286998,-1.33000959698278,1.02142044620854,1.0213927449805,1,NA,NA,0.4,0
3,6,0.1,1,0.389481878701314,-1.33000959698278,1.0336568624917,1.02392630791552,1,NA,NA,0.4,0
3,6,0.2,1,0.508702970762202,-1.33000959698278,1.06192914443606,1.02521835206258,1,NA,NA,0.4,0
3,6,0.3,1,0.625570815782824,-1.33000959698278,1.06240505493492,1.02658079154046,1,NA,NA,0.4,0
3,6,0.5,1,0.887564125193761,-1.33000959698278,1.07442890772548,1.02181625248966,1,NA,NA,0.4,0
3,7,0,1,0.270452740286998,-0.496902627268102,1.02142044620854,1.0213927449805,1,NA,NA,0.4,0
3,7,0.1,1,0.434397965444823,-0.496902627268102,1.11006070777682,1.02112738560016,1,NA,NA,0.4,0
3,7,0.2,1,0.569990235916985,-0.496902627268102,1.11121373805056,1.02854899678027,1,NA,NA,0.4,0
3,7,0.3,1,0.705894923540667,-0.496902627268102,1.11340180922862,1.02761008243375,1,NA,NA,0.4,0
3,7,0.5,1,0.923955280607065,-0.496902627268102,1.11887104132618,1.02873888307105,1,NA,NA,0.4,0
3,8,0,1,0.270452740286998,-0.350449620288457,1.02142044620854,1.0213927449805,1,NA,NA,0.4,0
3,8,0.1,1,0.434468616092826,-0.350449620288457,1.11838819169723,1.02124087181558,1,NA,NA,0.4,0
3,8,0.2,1,0.598399839025247,-0.350449620288457,1.14920589652245,1.02100551010447,1,NA,NA,0.4,0
3,8,0.3,1,0.752216563502885,-0.350449620288457,1.14804370621536,1.01861948713487,1,NA,NA,0.4,0
3,8,0.5,1,0.978240396036504,-0.350449620288457,1.12477747633809,1.02993199551402,1,NA,NA,0.4,0
3,9,0,1,0.270452740286998,-0.73751107335196,1.02142044620854,1.0213927449805,1,NA,NA,0.4,0
3,9,0.1,1,0.380577724609564,-0.73751107335196,1.04362145212297,1.02646228745998,1,NA,NA,0.4,0
3,9,0.2,1,0.522321079804214,-0.73751107335196,1.09057249830161,1.02791934593391,1,NA,NA,0.4,0
3,9,0.3,1,0.651942481743591,-0.73751107335196,1.07333735133634,1.02672754253972,1,NA,NA,0.4,0
3,9,0.5,1,0.904150875245263,-0.73751107335196,1.10095749327458,1.02027561594047,1,NA,NA,0.4,0
4,1,0,1,0.00499146527854811,0.000298147152138878,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,1,0.1,1,0.00499146527854811,0.000298147152138878,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,1,0.2,1,0.00499146527854811,0.000298147152138878,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,1,0.3,1,0.00499146527854811,0.000298147152138878,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,1,0.5,1,0.00499146523459331,0.000298147152138878,-3.35674285017254,-2.71953033864283,1,326,326,0,0.001
4,2,0,1,0.00499146527854811,-5.9864956316851,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,2,0.1,1,0.999991944652543,-5.9864956316851,-0.842556676226376,-0.834666534363365,1,NA,NA,0,0.001
4,2,0.2,1,0.99999799755853,-5.9864956316851,-0.842560884390924,-0.834670777414217,1,NA,NA,0,0.001
4,2,0.3,1,1,-5.9864956316851,-0.842562595458414,-0.834672501798117,1,NA,NA,0,0.001
4,2,0.5,1,0.999999999232017,-5.9864956316851,-0.842562604011906,-0.834672501798277,1,NA,NA,0,0.001
4,3,0,1,0.00499146527854811,-5.98649514576842,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,3,0.1,1,0.996167634662766,-5.98649514576842,-0.842033666351334,-0.834112277978711,1,NA,NA,0,0.001
4,3,0.2,1,0.999991944652548,-5.98649514576842,-0.842556676226376,-0.834666534363368,1,NA,NA,0,0.001
4,3,0.3,1,0.999996653362122,-5.98649514576842,-0.842558508277957,-0.834668394685167,1,NA,NA,0,0.001
4,3,0.5,1,0.999999929929737,-5.98649514576842,-0.842562517388615,-0.834672425709883,1,NA,NA,0,0.001
4,4,0,1,0.00499146527854811,-5.9864956316851,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,4,0.1,1,0.106782896688858,-5.9864956316851,-0.988489128138696,-0.916546928433121,1,NA,NA,0,0.001
4,4,0.2,1,0.960518137063727,-5.9864956316851,-0.839082948035731,-0.830859865554796,1,NA,NA,0,0.001
4,4,0.3,1,0.996173699203535,-5.9864956316851,-0.842038351095866,-0.834116963841279,1,NA,NA,0,0.001
4,4,0.5,1,0.999999999232017,-5.9864956316851,-0.842562604011906,-0.834672501798277,1,NA,NA,0,0.001
4,5,0,1,0.00499146527854811,0.000298147152138878,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,5,0.1,1,0.00499146527854811,0.000298147152138878,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,5,0.2,1,0.00499146527854811,0.000298147152138878,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,5,0.3,1,0.00499146527854811,0.000298147152138878,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,5,0.5,1,0.00499146523459331,0.000298147152138878,-3.35674285017254,-2.71953033864283,1,326,326,0,0.001
4,6,0,1,0.00499146527854811,-5.68584946743936,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,6,0.1,1,0.730522230877788,-5.68584946743936,-0.830331622359896,-0.819482244193861,1,NA,NA,0,0.001
4,6,0.2,1,0.730523277148824,-5.68584946743936,-0.830332201336482,-0.819482811854577,1,NA,NA,0,0.001
4,6,0.3,1,0.73072788730991,-5.68584946743936,-0.830377385554911,-0.819530580281818,1,NA,NA,0,0.001
4,6,0.5,1,0.740215414341859,-5.68584946743936,-0.831740623628349,-0.821037110625706,1,NA,NA,0,0.001
4,7,0,1,0.00499146527854811,-5.98646873981364,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,7,0.1,1,0.00499146527854811,-5.98646873981364,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,7,0.2,1,0.0049914652521429,-5.98646873981364,-3.35674260469338,-2.71953005323541,1,326,326,0,0.001
4,7,0.3,1,0.106780601576953,-5.98646873981364,-0.988479334588426,-0.916535707099566,1,NA,NA,0,0.001
4,7,0.5,1,0.999974072975419,-5.98646873981364,-0.842553253368823,-0.834662947010724,1,NA,NA,0,0.001
4,8,0,1,0.00499146527854811,-0.00812600007348712,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,8,0.1,1,0.00499146527854811,-0.00812600007348712,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,8,0.2,1,0.00499146527854811,-0.00812600007348712,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,8,0.3,1,0.00499146525090067,-0.00812600007348712,-3.35674267680572,-2.71953019716438,1,326,326,0,0.001
4,8,0.5,1,0.00501255632717726,-0.00812600007348712,-3.35264874753934,-2.71659093012776,1,332,332,0,0.001
4,9,0,1,0.00499146527854811,-3.73643123276528,-3.35674171622776,-2.7195284503372,1,326,326,0,0.001
4,9,0.1,1,0.005505854389628,-3.73643123276528,-3.14635922194039,-2.44338837662674,1,340,340,0,0.001
4,9,0.2,1,0.106783045269944,-3.73643123276528,-0.988493387473195,-0.916551116641241,1,NA,NA,0,0.001
4,9,0.3,1,0.00499269951510016,-3.73643123276528,-3.3562824656557,-2.71889421453722,1,326,326,0,0.001
4,9,0.5,1,0.107315774744874,-3.73643123276528,-0.988408389282242,-0.916825493796647,1,NA,NA,0,0.001
5,1,0,1,0.00532636174209316,1.03001443357921,0.580990239304452,0.392902810233164,270,NA,NA,0.1,0.001
5,1,0.1,1,0.1850695900563,1.03001443357921,1.11474477963422,0.392893734309368,NA,NA,NA,0.1,0.001
5,1,0.2,1,0.355480261725071,1.03001443357921,1.14520516449476,0.392101715389064,NA,NA,NA,0.1,0.001
5,1,0.3,1,0.506838103072932,1.03001443357921,1.08842470200242,0.272620350280551,NA,NA,NA,0.1,0.001
5,1,0.5,1,0.798713629601719,1.03001443357921,0.926174078341752,0.258675896273957,NA,NA,NA,0.1,0.001
5,2,0,1,0.00532636174209316,-6.04098155574699,0.580990239304452,0.392902810233164,270,NA,NA,0.1,0.001
5,2,0.1,1,0.140140334763179,-6.04098155574699,0.307992895662448,0.300249869361135,270,NA,NA,0.1,0.001
5,2,0.2,1,0.275192226362273,-6.04098155574699,0.29563124540827,0.291631852195163,270,NA,NA,0.1,0.001
5,2,0.3,1,0.408972072165747,-6.04098155574699,0.285849003359075,0.283116653693575,270,NA,NA,0.1,0.001
5,2,0.5,1,0.675390214719027,-6.04098155574699,0.269996680538057,0.267657348458648,270,NA,NA,0.1,0.001
5,3,0,1,0.00532636174209316,0.0879385651869966,0.580990239304452,0.392902810233164,270,NA,NA,0.1,0.001
5,3,0.1,1,0.169117063656117,0.0879385651869966,0.775268839478215,0.306088139440753,NA,NA,NA,0.1,0.001
5,3,0.2,1,0.319881557159044,0.0879385651869966,0.770200159840904,0.300249392395443,NA,NA,NA,0.1,0.001
5,3,0.3,1,0.474949638275849,0.0879385651869966,0.775399370988907,0.293279879991523,NA,NA,NA,0.1,0.001
5,3,0.5,1,0.761370931822041,0.0879385651869966,0.740453115017477,0.285982093078154,NA,NA,NA,0.1,0.001
5,4,0,1,0.00532636174209316,-0.388452007172806,0.580990239304452,0.392902810233164,270,NA,NA,0.1,0.001
5,4,0.1,1,0.245778512468345,-0.388452007172806,0.959902820156817,0.264622683223319,NA,NA,NA,0.1,0.001
5,4,0.2,1,0.396761407555967,-0.388452007172806,0.733713251391912,0.269830764185429,NA,NA,NA,0.1,0.001
5,4,0.3,1,0.549985474061428,-0.388452007172806,0.616272838367266,0.267153400204133,NA,NA,NA,0.1,0.001
5,4,0.5,1,0.922969958497645,-0.388452007172806,0.628287004053288,0.267316117468805,NA,NA,NA,0.1,0.001
5,5,0,1,0.00532636174209316,0.0430074800585865,0.580990239304452,0.392902810233164,270,NA,NA,0.1,0.001
5,5,0.1,1,0.229213028749456,0.0430074800585865,0.870250417445416,0.265222069871932,NA,NA,NA,0.1,0.001
5,5,0.2,1,0.39649906474522,0.0430074800585865,0.708730163717991,0.257205565513594,NA,NA,NA,0.1,0.001
5,5,0.3,1,0.630591205503072,0.0430074800585865,0.765200939247556,0.256222499996571,NA,NA,NA,0.1,0.001
5,5,0.5,1,0.944921687989659,0.0430074800585865,0.723251638381583,0.259792527478723,NA,NA,NA,0.1,0.001
5,6,0,1,0.00532636174209316,-0.124836087996661,0.580990239304452,0.392902810233164,270,NA,NA,0.1,0.001
5,6,0.1,1,0.206539763476963,-0.124836087996661,0.675211252687212,0.279876752037836,NA,NA,NA,0.1,0.001
5,6,0.2,1,0.47918939145229,-0.124836087996661,0.811636159933894,0.269458061859755,NA,NA,NA,0.1,0.001
5,6,0.3,1,0.648480109026237,-0.124836087996661,0.685244271314268,0.26488489584754,NA,NA,NA,0.1,0.001
5,6,0.5,1,1,-0.124836087996661,0.687529166502756,0.266680645223033,NA,NA,NA,0.1,0.001
5,7,0,1,0.00532636174209316,-1.28904286729328,0.580990239304452,0.392902810233164,270,NA,NA,0.1,0.001
5,7,0.1,1,0.17054145124316,-1.28904286729328,0.362682368318914,0.250627714349989,NA,NA,NA,0.1,0.001
5,7,0.2,1,0.386453472492566,-1.28904286729328,0.550216615673548,0.260555420844522,NA,NA,NA,0.1,0.001
5,7,0.3,1,0.556546515445081,-1.28904286729328,0.61495249699621,0.26354578911219,NA,NA,NA,0.1,0.001
5,7,0.5,1,0.812959637088425,-1.28904286729328,0.456826396142802,0.266065398998503,NA,NA,NA,0.1,0.001
5,8,0,1,0.00532636174209316,-1.45813563546909,0.580990239304452,0.392902810233164,270,NA,NA,0.1,0.001
5,8,0.1,1,0.206687670186876,-1.45813563546909,0.629764002484357,0.266864212691178,NA,NA,NA,0.1,0.001
5,8,0.2,1,0.352853527939868,-1.45813563546909,0.472362328579834,0.259085273581185,NA,NA,NA,0.1,0.001
5,8,0.3,1,0.515963791458508,-1.45813563546909,0.529889606151968,0.258147118740933,NA,NA,NA,0.1,0.001
5,8,0.5,1,0.775457160152832,-1.45813563546909,0.431791051130034,0.264312857714035,NA,NA,NA,0.1,0.001
5,9,0,1,0.00532636174209316,-0.383886017436444,0.580990239304452,0.392902810233164,270,NA,NA,0.1,0.001
5,9,0.1,1,0.220031547741914,-0.383886017436444,0.898819923489292,0.250021238564596,NA,NA,NA,0.1,0.001
5,9,0.2,1,0.465514151046573,-0.383886017436444,0.836845998803977,0.269636287829854,NA,NA,NA,0.1,0.001
5,9,0.3,1,0.568800056984345,-0.383886017436444,0.593874317414532,0.268734871611642,NA,NA,NA,0.1,0.001
5,9,0.5,1,0.895814476738094,-0.383886017436444,0.630987936452588,0.263010980366957,NA,NA,NA,0.1,0.001
6,1,0,1,0.374836933494552,-10.7554576711815,1.06139002182752,1.06136998362792,1,NA,NA,0.4,0.001
6,1,0.1,1,0.48346023067347,-10.7554576711815,1.03749951504918,1.0374863554783,1,NA,NA,0.4,0.001
6,1,0.2,1,0.568546304196668,-10.7554576711815,1.04069984114386,1.04069028737666,1,NA,NA,0.4,0.001
6,1,0.3,1,0.657039012755686,-10.7554576711815,1.03806666431101,1.0380587960344,1,NA,NA,0.4,0.001
6,1,0.5,1,0.865913524007061,-10.7554576711815,1.03923724658317,1.03923196877313,1,NA,NA,0.4,0.001
6,2,0,1,0.374836933494552,-10.415104999053,1.06139002182752,1.06136998362792,1,NA,NA,0.4,0.001
6,2,0.1,1,0.470976664845003,-10.415104999053,1.02492988430178,1.02491171902926,1,NA,NA,0.4,0.001
6,2,0.2,1,0.574765842511909,-10.415104999053,1.02036443057604,1.02035016046554,1,NA,NA,0.4,0.001
6,2,0.3,1,0.656292371643768,-10.415104999053,1.02265012425337,1.02263831385175,1,NA,NA,0.4,0.001
6,2,0.5,1,0.853178191826996,-10.415104999053,1.03651468592101,1.03650698807962,1,NA,NA,0.4,0.001
6,3,0,1,0.374836933494552,-10.7916525643,1.06139002182752,1.06136998362792,1,NA,NA,0.4,0.001
6,3,0.1,1,0.48100362883345,-10.7916525643,1.03164581040506,1.03162873867293,1,NA,NA,0.4,0.001
6,3,0.2,1,0.586049260161569,-10.7916525643,1.02688587621176,1.02687522596388,1,NA,NA,0.4,0.001
6,3,0.3,1,0.684396752081969,-10.7916525643,1.02606242253773,1.02605445027331,1,NA,NA,0.4,0.001
6,3,0.5,1,0.86455616901892,-10.7916525643,1.02691320100514,1.02690804847207,1,NA,NA,0.4,0.001
6,4,0,1,0.374836933494552,-10.6024322138714,1.06139002182752,1.06136998362792,1,NA,NA,0.4,0.001
